time,latitude,longitude,depth,temperature,sensor_type,vessel_gear_type,data_collection_program,vessel_id,tow_id,segment_type,platform_code,platform_name,DOI,qc_vessel_region,qc_gear_type,qc_date,qc_location,qc_land,qc_speed,qc_global_range,qc_temp_spike,qc_rollover,qc_temp_stuck,qc_RoC,qc_timing_gap,qc_clima
UTC,degrees_north,degrees_east,m,degree_C,,,,,,,,,,,,,,,,,,,,,,
2023-03-19T06:02:26Z,56.4473,-161.989,47.6,2.548,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:27Z,56.4473,-161.989,48.9,2.548,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-03-19T06:02:28Z,56.4473,-161.989,50.3,2.548,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-03-19T06:02:29Z,56.4473,-161.989,51.6,2.548,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:30Z,56.4473,-161.989,53.0,2.549,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:31Z,56.4473,-161.989,54.4,2.549,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-03-19T06:02:32Z,56.4473,-161.989,55.7,2.549,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-03-19T06:02:33Z,56.4473,-161.989,57.1,2.549,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:34Z,56.4473,-161.989,58.5,2.55,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:35Z,56.4473,-161.989,59.9,2.55,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-03-19T06:02:36Z,56.4473,-161.989,61.3,2.55,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:37Z,56.4473,-161.989,62.6,2.551,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:38Z,56.4473,-161.989,64.0,2.551,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:39Z,56.4473,-161.989,65.3,2.552,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:40Z,56.4473,-161.989,66.7,2.552,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:41Z,56.4473,-161.989,68.1,2.553,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:42Z,56.4473,-161.989,69.4,2.553,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-03-19T06:02:43Z,56.4473,-161.989,70.8,2.553,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,4,1,3,1
2023-03-19T06:02:44Z,56.4473,-161.989,72.2,2.553,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-03-19T06:02:45Z,56.4473,-161.989,73.6,2.553,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:46Z,56.4473,-161.989,74.9,2.554,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:47Z,56.4473,-161.989,76.2,2.557,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:02:52Z,56.4473,-161.989,77.2,2.555,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T06:12:35Z,56.6788,-161.978,75.0,2.31967,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:13:29Z,56.8457,-161.97,71.6333,2.05483,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:14:06Z,56.0154,-162.006,55.45,2.731,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:16:11Z,57.0113,-161.966,61.3167,1.878,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:16:45Z,56.2147,-161.997,77.4833,2.62567,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:17:52Z,56.4473,-161.989,76.78,2.5658,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:42:35Z,56.6788,-161.978,74.7833,2.31317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:43:29Z,56.8457,-161.97,71.4,2.08017,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:44:06Z,56.0154,-162.006,55.1667,2.73833,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:45:22Z,56.4473,-161.989,76.4833,2.56633,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:46:11Z,57.0113,-161.966,61.0833,1.8945,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T06:46:45Z,56.2147,-161.997,77.25,2.6305,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:12:35Z,56.6788,-161.978,74.5167,2.302,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:13:29Z,56.8457,-161.97,71.2167,2.12533,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:14:06Z,56.0154,-162.006,54.9,2.72683,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:15:22Z,56.4473,-161.989,76.2833,2.55417,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:16:11Z,57.0113,-161.966,60.8833,1.92317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:16:45Z,56.2147,-161.997,76.9833,2.64383,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:42:35Z,56.6788,-161.978,74.3333,2.29667,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:43:29Z,56.8457,-161.97,71.0,2.1585,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:44:06Z,56.0154,-162.006,54.7333,2.70983,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:45:22Z,56.4473,-161.989,76.0667,2.533,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:46:11Z,57.0113,-161.966,60.7,1.96,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T07:46:45Z,56.2147,-161.997,76.75,2.65233,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:12:35Z,56.6788,-161.978,74.1667,2.30283,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:13:29Z,56.8457,-161.97,70.8333,2.1745,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:14:06Z,56.0154,-162.006,54.5667,2.7015,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:15:22Z,56.4473,-161.989,75.95,2.49933,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:16:11Z,57.0113,-161.966,60.55,1.989,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:16:45Z,56.2147,-161.997,76.6333,2.65,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:42:35Z,56.6788,-161.978,74.05,2.3025,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:43:29Z,56.8457,-161.97,70.7333,2.18683,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:44:06Z,56.0154,-162.006,54.5,2.677,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:45:22Z,56.4473,-161.989,75.8333,2.484,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:46:11Z,57.0113,-161.966,60.4167,2.01967,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T08:46:45Z,56.2147,-161.997,76.55,2.6495,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:12:35Z,56.6788,-161.978,73.9667,2.29783,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:13:29Z,56.8457,-161.97,70.65,2.1895,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:14:06Z,56.0154,-162.006,54.5167,2.64183,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:15:22Z,56.4473,-161.989,75.8,2.47067,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:16:11Z,57.0113,-161.966,60.3333,2.05617,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:16:45Z,56.2147,-161.997,76.5333,2.6515,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:42:35Z,56.6788,-161.978,74.0,2.284,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:43:29Z,56.8457,-161.97,70.6667,2.19133,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:44:06Z,56.0154,-162.006,54.6167,2.57983,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:45:22Z,56.4473,-161.989,75.8667,2.45933,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:46:11Z,57.0113,-161.966,60.3,2.091,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T09:46:45Z,56.2147,-161.997,76.6167,2.65667,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:12:35Z,56.6788,-161.978,74.0333,2.27117,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:13:29Z,56.8457,-161.97,70.7,2.20083,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:14:06Z,56.0154,-162.006,54.8333,2.55817,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:15:22Z,56.4473,-161.989,76.0,2.45617,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:16:11Z,57.0113,-161.966,60.3167,2.11783,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:16:45Z,56.2147,-161.997,76.7833,2.66733,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:42:35Z,56.6788,-161.978,74.1833,2.26183,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:43:29Z,56.8457,-161.97,70.75,2.21717,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:44:06Z,56.0154,-162.006,55.1167,2.561,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:45:22Z,56.4473,-161.989,76.1833,2.45733,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:46:11Z,57.0113,-161.966,60.4167,2.14883,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T10:46:45Z,56.2147,-161.997,77.0,2.673,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:12:35Z,56.6788,-161.978,74.3667,2.26283,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:13:29Z,56.8457,-161.97,70.9333,2.23817,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:14:06Z,56.0154,-162.006,55.45,2.56017,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:15:22Z,56.4473,-161.989,76.4167,2.46217,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:16:11Z,57.0113,-161.966,60.5333,2.1665,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:16:45Z,56.2147,-161.997,77.2833,2.6645,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:42:35Z,56.6788,-161.978,74.5833,2.26733,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:43:29Z,56.8457,-161.97,71.1,2.2545,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:44:06Z,56.0154,-162.006,55.8167,2.55883,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:45:22Z,56.4473,-161.989,76.65,2.46433,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:46:11Z,57.0113,-161.966,60.6667,2.17733,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T11:46:45Z,56.2147,-161.997,77.6167,2.6585,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:12:35Z,56.6788,-161.978,74.8333,2.2695,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:13:29Z,56.8457,-161.97,71.35,2.26083,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:14:06Z,56.0154,-162.006,56.1333,2.55867,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:15:22Z,56.4473,-161.989,76.9333,2.465,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:16:11Z,57.0113,-161.966,60.8833,2.17883,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:16:45Z,56.2147,-161.997,77.95,2.66367,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:42:35Z,56.6788,-161.978,75.0667,2.27267,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:43:29Z,56.8457,-161.97,71.5667,2.26017,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:44:06Z,56.0154,-162.006,56.4833,2.60767,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:45:22Z,56.4473,-161.989,77.2333,2.4555,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:46:11Z,57.0113,-161.966,61.05,2.1765,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T12:46:45Z,56.2147,-161.997,78.2333,2.66217,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T13:12:35Z,56.6788,-161.978,75.3,2.27017,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T13:13:29Z,56.8457,-161.97,71.7833,2.249,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T13:14:06Z,56.0154,-162.006,56.7667,2.61983,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T13:15:22Z,56.4473,-161.989,77.4833,2.42017,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37291,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T13:16:11Z,57.0113,-161.966,61.2667,2.1705,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T13:16:45Z,56.2147,-161.997,78.5,2.6655,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37290,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
